zip_code,state,latitude,longitude,zipcode,relative_income,relative_income_dispersion,income_category,inequality_category,income_lambda,inequality_lambda
2053,MA,42.13,-71.4,2053,141251.66666666666,171563.32188048432,High Income,High Inequality,5,3
1756,MA,42.1,-71.55,1756,66057.83333333333,79731.53518756971,Upper Medium Income,High Inequality,4,3
1860,MA,42.83,-71.0,1860,53793.333333333336,44621.73022493264,Upper Medium Income,High Inequality,4,3
2346,MA,41.86,-70.9,2346,155554.33333333334,99320.50661704592,High Income,High Inequality,5,3
1949,MA,42.6,-71.01,1949,108914.5,152247.22598425235,Upper Medium Income,High Inequality,4,3
1757,MA,42.14,-71.51,1757,193623.66666666663,133221.021381262,High Income,High Inequality,5,3
1527,MA,42.19,-71.76,1527,95460.16666666669,67382.98823120467,Upper Medium Income,High Inequality,4,3
2054,MA,42.16,-71.35,2054,83240.0,83525.00303741389,Upper Medium Income,High Inequality,4,3
1529,MA,42.03,-71.58,1529,20242.0,13917.01968095181,Upper Medium Income,Moderate Inequality,4,2
2554,MA,41.27,-70.1,2554,138850.33333333334,172898.8386654655,Upper Medium Income,High Inequality,4,3
1760,MA,42.28,-71.35,1760,435215.8333333333,598582.4976036024,Very High Income,High Inequality,6,3
1531,MA,42.31,-72.13,1531,6144.5,4277.713349442667,Lower Medium Income,Low Inequality,3,1
1950,MA,42.81,-70.88,1950,239303.66666666663,341622.7658278451,Very High Income,High Inequality,6,3
1951,MA,42.8,-71.0,1951,57798.833333333336,89741.41853440175,Upper Medium Income,High Inequality,4,3
1952,MA,42.83,-70.84,1952,60509.0,37328.47089287211,Upper Medium Income,Moderate Inequality,4,2
2056,MA,42.11,-71.31,2056,134201.83333333334,200190.16057380708,Upper Medium Income,High Inequality,4,3
2351,MA,42.11,-70.95,2351,120054.83333333331,86000.20097747834,Upper Medium Income,High Inequality,4,3
1862,MA,42.57,-71.29,1862,86411.66666666667,70379.43988599701,Upper Medium Income,High Inequality,4,3
1532,MA,42.31,-71.64,1532,164858.66666666666,202347.9454905996,High Income,High Inequality,5,3
1534,MA,42.15,-71.65,1534,49866.0,43154.59364656328,Upper Medium Income,High Inequality,4,3
1535,MA,42.27,-72.08,1535,26948.0,14501.64172774931,Upper Medium Income,Moderate Inequality,4,2
2650,MA,41.7,-69.95,2650,14756.166666666666,22168.791599152773,Upper Medium Income,Moderate Inequality,4,2
1863,MA,42.63,-71.39,1863,74849.66666666667,61324.52743777702,Upper Medium Income,High Inequality,4,3
2356,MA,42.05,-71.1,2356,154332.0,217748.43213580205,High Income,High Inequality,5,3
2556,MA,41.64,-70.63,2556,44479.5,55408.98887635471,Upper Medium Income,High Inequality,4,3
1536,MA,42.23,-71.69,1536,74365.83333333333,83559.06512262249,Upper Medium Income,High Inequality,4,3
1537,MA,42.16,-71.88,1537,14225.5,6982.101882671149,Upper Medium Income,Moderate Inequality,4,2
1864,MA,42.56,-71.06,1864,191733.8333333333,256745.53896994327,High Income,High Inequality,5,3
2061,MA,42.16,-70.78,2061,207062.8333333333,379792.83365404175,Very High Income,High Inequality,6,3
2062,MA,42.18,-71.19,2062,259739.8333333333,218371.89917974029,Very High Income,High Inequality,6,3
2653,MA,41.79,-70.0,2653,57568.833333333336,62916.70665702923,Upper Medium Income,High Inequality,4,3
2655,MA,41.62,-70.38,2655,86322.0,158866.6378268263,Upper Medium Income,High Inequality,4,3
1540,MA,42.11,-71.87,1540,67945.66666666667,44472.207530846346,Upper Medium Income,High Inequality,4,3
1960,MA,42.53,-70.97,1960,372073.8333333333,247028.35293659443,Very High Income,High Inequality,6,3
2359,MA,42.06,-70.8,2359,150823.83333333334,138177.8650079913,High Income,High Inequality,5,3
1463,MA,42.66,-71.58,1463,90907.16666666669,76230.04584392342,Upper Medium Income,High Inequality,4,3
2360,MA,41.95,-70.66,2360,506110.6666666667,434597.6260573298,Very High Income,High Inequality,6,3
2367,MA,41.95,-70.81,2367,24118.83333333333,20534.020136511663,Upper Medium Income,Moderate Inequality,4,2
2559,MA,41.69,-70.63,2559,27739.33333333333,21656.993001491843,Upper Medium Income,Moderate Inequality,4,2
1541,MA,42.45,-71.86,1541,44489.333333333336,58012.66828432102,Upper Medium Income,High Inequality,4,3
2657,MA,42.06,-70.2,2657,45499.833333333336,54923.45609816144,Upper Medium Income,High Inequality,4,3
2368,MA,42.17,-71.05,2368,193821.5,97404.68990710868,High Income,High Inequality,5,3
1867,MA,42.53,-71.1,1867,318256.8333333333,444324.9470148696,Very High Income,High Inequality,6,3
1542,MA,42.2,-71.9,1542,15262.833333333334,9444.315844287858,Upper Medium Income,Moderate Inequality,4,2
2370,MA,42.13,-70.91,2370,109350.0,69634.36741437377,Upper Medium Income,High Inequality,4,3
1966,MA,42.64,-70.61,1966,71475.83333333333,74313.86993130331,Upper Medium Income,High Inequality,4,3
1969,MA,42.71,-70.87,1969,58497.833333333336,60030.7205301308,Upper Medium Income,High Inequality,4,3
1543,MA,42.36,-71.95,1543,67858.83333333333,60312.56124031433,Upper Medium Income,High Inequality,4,3
2562,MA,41.79,-70.53,2562,32203.33333333333,30409.332085178503,Upper Medium Income,Moderate Inequality,4,2
1970,MA,42.51,-70.9,1970,283224.0,160805.59573596934,Very High Income,High Inequality,6,3
2563,MA,41.75,-70.49,2563,90572.33333333331,81979.05331648242,Upper Medium Income,High Inequality,4,3
2066,MA,42.18,-70.73,2066,262639.8333333333,404966.0632395839,Very High Income,High Inequality,6,3
2067,MA,42.11,-71.18,2067,260968.16666666663,423779.38034001447,Very High Income,High Inequality,6,3
1770,MA,42.23,-71.36,1770,163188.33333333334,357928.4964535049,High Income,High Inequality,5,3
1464,MA,42.54,-71.65,1464,46480.833333333336,35449.309163461374,Upper Medium Income,Moderate Inequality,4,2
1545,MA,42.3,-71.71,1545,419648.6666666667,542336.0532694343,Very High Income,High Inequality,6,3
1745,MA,42.29,-71.5,1745,5138.0,6334.347480206624,Lower Medium Income,Low Inequality,3,1
1772,MA,42.3,-71.51,1772,196449.66666666663,372688.6186320514,High Income,High Inequality,5,3
1550,MA,42.08,-72.03,1550,72351.5,34730.96917018009,Upper Medium Income,Moderate Inequality,4,2
2659,MA,41.68,-70.02,2659,11482.5,11099.461441889873,Upper Medium Income,Moderate Inequality,4,2
2660,MA,41.7,-70.15,2660,45272.66666666666,28074.65012901615,Upper Medium Income,Moderate Inequality,4,2
2375,MA,42.03,-71.1,2375,93739.83333333331,81199.60744835327,Upper Medium Income,High Inequality,4,3
1560,MA,42.17,-71.68,1560,38240.833333333336,35504.23538349568,Upper Medium Income,Moderate Inequality,4,2
1982,MA,42.62,-70.86,1982,116628.5,198293.9215233285,Upper Medium Income,High Inequality,4,3
2071,MA,42.09,-71.27,2071,9977.166666666666,12479.324748024896,Lower Medium Income,Moderate Inequality,3,2
2664,MA,41.67,-70.2,2664,63464.833333333336,30998.152354078567,Upper Medium Income,Moderate Inequality,4,2
2673,MA,41.65,-70.24,2673,52006.0,19653.22100827241,Upper Medium Income,Moderate Inequality,4,2
1562,MA,42.24,-71.99,1562,68315.5,36266.58968113765,Upper Medium Income,Moderate Inequality,4,2
1564,MA,42.43,-71.75,1564,74086.16666666667,72350.10186424527,Upper Medium Income,High Inequality,4,3
2072,MA,42.11,-71.1,2072,193595.66666666663,121823.06623241212,High Income,High Inequality,5,3
1775,MA,42.43,-71.5,1775,103423.83333333331,164087.538772957,Upper Medium Income,High Inequality,4,3
1518,MA,42.12,-72.11,1518,30336.5,32962.10645423014,Upper Medium Income,Moderate Inequality,4,2
1566,MA,42.09,-72.06,1566,59668.16666666666,55412.353934539424,Upper Medium Income,High Inequality,4,3
1776,MA,42.36,-71.4,1776,387695.5,778036.8906435607,Very High Income,High Inequality,6,3
1590,MA,42.15,-71.76,1590,92075.16666666669,101405.09107814392,Upper Medium Income,High Inequality,4,3
1468,MA,42.55,-72.06,1468,28153.5,21202.974024886225,Upper Medium Income,Moderate Inequality,4,2
1876,MA,42.61,-71.23,1876,259479.16666666663,219428.1479057932,Very High Income,High Inequality,6,3
1983,MA,42.63,-70.95,1983,96296.16666666669,155517.00546553315,Upper Medium Income,High Inequality,4,3
1469,MA,42.66,-71.7,1469,48330.333333333336,38229.16504276109,Upper Medium Income,Moderate Inequality,4,2
1474,MA,42.66,-71.74,1474,15229.333333333334,11675.055968459708,Upper Medium Income,Moderate Inequality,4,2
1879,MA,42.68,-71.41,1879,104222.5,91787.6420892268,Upper Medium Income,High Inequality,4,3
1569,MA,42.08,-71.6,1569,107982.0,85757.8165836794,Upper Medium Income,High Inequality,4,3
2568,MA,41.45,-70.6,2568,66416.5,59065.775016501735,Upper Medium Income,High Inequality,4,3
1880,MA,42.5,-71.06,1880,260713.5,262972.42507437925,Very High Income,High Inequality,6,3
2081,MA,42.13,-71.24,2081,223461.3333333333,278435.73095827096,Very High Income,High Inequality,6,3
2571,MA,41.76,-70.71,2571,65479.66666666666,32648.92727589479,Upper Medium Income,Moderate Inequality,4,2
1778,MA,42.36,-71.36,1778,349211.8333333333,704760.4618681206,Very High Income,High Inequality,6,3
1570,MA,42.04,-71.87,1570,97262.5,39898.32360764046,Upper Medium Income,High Inequality,4,3
1571,MA,42.05,-71.93,1571,66639.16666666667,43077.99965372889,Upper Medium Income,High Inequality,4,3
2667,MA,41.93,-70.03,2667,32144.83333333333,34859.17421521438,Upper Medium Income,Moderate Inequality,4,2
1984,MA,42.6,-70.88,1984,68422.66666666667,123407.176242983,Upper Medium Income,High Inequality,4,3
2668,MA,41.7,-70.37,2668,32223.0,31292.34475075334,Upper Medium Income,Moderate Inequality,4,2
1581,MA,42.26,-71.61,1581,228024.3333333333,303989.557136206,Very High Income,High Inequality,6,3
1583,MA,42.36,-71.78,1583,56219.333333333336,42256.29809941551,Upper Medium Income,High Inequality,4,3
2379,MA,42.01,-71.0,2379,56293.16666666666,44584.98766812285,Upper Medium Income,High Inequality,4,3
1585,MA,42.23,-72.14,1585,28041.5,17634.12027576085,Upper Medium Income,Moderate Inequality,4,2
2670,MA,41.66,-70.16,2670,15578.333333333334,15014.136760622194,Upper Medium Income,Moderate Inequality,4,2
1886,MA,42.58,-71.43,1886,313234.6666666667,462591.6214894804,Very High Income,High Inequality,6,3
2671,MA,41.67,-70.11,2671,12788.666666666666,12506.41578817315,Upper Medium Income,Moderate Inequality,4,2
1473,MA,42.55,-71.9,1473,64653.833333333336,54969.30541826654,Upper Medium Income,High Inequality,4,3
1985,MA,42.8,-71.0,1985,61532.5,89456.61659318443,Upper Medium Income,High Inequality,4,3
1568,MA,42.17,-71.61,1568,86882.83333333333,109460.12844212576,Upper Medium Income,High Inequality,4,3
2576,MA,41.78,-70.75,2576,24387.5,14764.483665201436,Upper Medium Income,Moderate Inequality,4,2
2090,MA,42.21,-71.21,2090,364369.1666666667,713796.6252622429,Very High Income,High Inequality,6,3
1588,MA,42.11,-71.67,1588,74670.5,54771.169970158575,Upper Medium Income,High Inequality,4,3
2382,MA,42.08,-70.93,2382,97093.16666666669,69633.5750551892,Upper Medium Income,High Inequality,4,3
1887,MA,42.55,-71.16,1887,214559.66666666663,215271.8116202553,Very High Income,High Inequality,6,3
1475,MA,42.68,-72.04,1475,50011.5,30600.64794575436,Upper Medium Income,Moderate Inequality,4,2
1890,MA,42.45,-71.14,1890,533091.1666666666,1097282.6173392916,Very High Income,High Inequality,6,3
1801,MA,42.48,-71.15,1801,331692.5,252304.3672557017,Very High Income,High Inequality,6,3
1602,MA,42.26,-71.8,1602,134055.5,71150.50146204172,Upper Medium Income,High Inequality,4,3
1603,MA,42.26,-71.8,1603,80166.66666666667,40236.43724122039,Upper Medium Income,High Inequality,4,3
1604,MA,42.26,-71.8,1604,170351.83333333334,71843.97796452162,High Income,High Inequality,5,3
1605,MA,42.26,-71.8,1605,109775.83333333331,40996.46979639426,Upper Medium Income,High Inequality,4,3
1606,MA,42.26,-71.8,1606,121766.33333333331,66692.3299118172,Upper Medium Income,High Inequality,4,3
1607,MA,42.26,-71.8,1607,37110.333333333336,18394.23232066689,Upper Medium Income,Moderate Inequality,4,2
1608,MA,42.26,-71.8,1608,20860.166666666668,11229.279147241226,Upper Medium Income,Moderate Inequality,4,2
1609,MA,42.26,-71.8,1609,117029.0,112295.65909508702,Upper Medium Income,High Inequality,4,3
1610,MA,42.26,-71.8,1610,58440.5,43534.887126303656,Upper Medium Income,High Inequality,4,3
1611,MA,42.23,-71.87,1611,11949.0,6495.187757101407,Upper Medium Income,Low Inequality,4,1
1612,MA,42.31,-71.93,1612,38685.333333333336,36294.9679248607,Upper Medium Income,Moderate Inequality,4,2
2093,MA,42.06,-71.33,2093,133545.0,165847.9489604861,Upper Medium Income,High Inequality,4,3
2675,MA,41.7,-70.22,2675,59926.333333333336,49420.59510231202,Upper Medium Income,High Inequality,4,3
2364,MA,41.99,-70.71,2364,115469.16666666669,107085.30663245384,Upper Medium Income,High Inequality,4,3
2347,MA,41.85,-70.95,2347,100292.83333333331,90558.13405634342,Upper Medium Income,High Inequality,4,3
4406,ME,45.18,-69.45,4406,2698.1666666666665,1698.2169963425367,Lower Medium Income,Low Inequality,3,1
4001,ME,43.53,-70.91,4001,17042.0,9637.67129549457,Upper Medium Income,Moderate Inequality,4,2
4606,ME,45.08,-67.46,4606,4848.666666666667,3820.5847545456527,Lower Medium Income,Low Inequality,3,1
4910,ME,44.53,-69.44,4910,9119.166666666666,6881.897337701766,Lower Medium Income,Moderate Inequality,3,2
4002,ME,43.47,-70.71,4002,42670.16666666666,23605.549359560915,Upper Medium Income,Moderate Inequality,4,2
4535,ME,44.1,-69.6,4535,4390.0,1876.9339892494888,Lower Medium Income,Low Inequality,3,1
4216,ME,44.63,-70.75,4216,2620.833333333333,1733.527896131662,Lower Medium Income,Low Inequality,3,1
4911,ME,44.79,-69.88,4911,6963.333333333333,4423.572839534426,Lower Medium Income,Low Inequality,3,1
4732,ME,46.63,-68.4,4732,5885.333333333333,3505.84880830116,Lower Medium Income,Low Inequality,3,1
4912,ME,44.92,-69.67,4912,3411.0,2191.393255442756,Lower Medium Income,Low Inequality,3,1
4210,ME,44.08,-70.24,4210,104777.66666666669,37737.04334823632,Upper Medium Income,Moderate Inequality,4,2
4330,ME,44.33,-69.72,4330,121258.0,47153.89043970815,Upper Medium Income,High Inequality,4,3
4408,ME,44.85,-68.32,4408,871.1666666666666,1412.470094078691,Lower Medium Income,Low Inequality,3,1
4003,ME,43.73,-69.99,4003,2771.1666666666665,4620.291523991389,Lower Medium Income,Low Inequality,3,1
4401,ME,44.83,-68.78,4401,222538.66666666663,101017.18459681336,Very High Income,High Inequality,6,3
4609,ME,44.38,-68.21,4609,34163.166666666664,23226.065955444687,Upper Medium Income,Moderate Inequality,4,2
4653,ME,44.15,-68.43,4653,2746.1666666666665,2357.034443249964,Lower Medium Income,Low Inequality,3,1
4530,ME,43.93,-69.83,4530,62701.16666666666,26861.31387268066,Upper Medium Income,Moderate Inequality,4,2
4915,ME,44.42,-69.02,4915,44869.333333333336,19542.21995236638,Upper Medium Income,Moderate Inequality,4,2
4917,ME,44.44,-69.83,4917,27030.666666666668,26166.25190329457,Upper Medium Income,Moderate Inequality,4,2
4918,ME,44.51,-69.84,4918,3295.833333333333,2576.6904677641564,Lower Medium Income,Low Inequality,3,1
4612,ME,44.24,-68.35,4612,2462.0,2155.327074947095,Lower Medium Income,Low Inequality,3,1
3901,ME,43.26,-70.86,3901,42877.333333333336,29257.54309347705,Upper Medium Income,Moderate Inequality,4,2
4217,ME,44.4,-70.79,4217,18914.33333333333,9153.18228086094,Upper Medium Income,Moderate Inequality,4,2
4005,ME,43.46,-70.44,4005,120029.0,48118.28634937034,Upper Medium Income,High Inequality,4,3
4920,ME,45.05,-69.87,4920,5105.333333333333,3008.8624206943505,Lower Medium Income,Low Inequality,3,1
4734,ME,46.5,-67.86,4734,2488.0,1803.380603200556,Lower Medium Income,Low Inequality,3,1
4614,ME,44.41,-68.58,4614,20798.5,15907.131869070552,Upper Medium Income,Moderate Inequality,4,2
4537,ME,43.87,-69.63,4537,12537.666666666666,6844.402637678958,Upper Medium Income,Moderate Inequality,4,2
4538,ME,43.85,-69.62,4538,11127.0,5658.108517870614,Upper Medium Income,Low Inequality,4,1
4008,ME,44.01,-69.89,4008,18005.333333333332,10628.89353915386,Upper Medium Income,Moderate Inequality,4,2
4410,ME,45.06,-68.93,4410,4310.833333333333,2650.3196348113684,Lower Medium Income,Low Inequality,3,1
4411,ME,44.92,-68.62,4411,6830.5,4784.003919312776,Lower Medium Income,Low Inequality,3,1
4412,ME,44.77,-68.73,4412,52270.5,21950.60610324917,Upper Medium Income,Moderate Inequality,4,2
4735,ME,46.42,-67.84,4735,1550.0,1379.5142623401905,Lower Medium Income,Low Inequality,3,1
4009,ME,44.06,-70.72,4009,26876.83333333333,10116.386635882727,Upper Medium Income,Moderate Inequality,4,2
4539,ME,43.95,-69.5,4539,6297.666666666667,5809.996236372848,Lower Medium Income,Low Inequality,3,1
4616,ME,44.26,-68.56,4616,5763.333333333333,4426.832080242785,Lower Medium Income,Low Inequality,3,1
4921,ME,44.55,-69.12,4921,6373.0,4332.144642091259,Lower Medium Income,Low Inequality,3,1
4617,ME,44.34,-68.68,4617,5021.166666666667,3287.7838381905017,Lower Medium Income,Low Inequality,3,1
4010,ME,43.93,-70.9,4010,6912.333333333333,5594.534428052675,Lower Medium Income,Low Inequality,3,1
4414,ME,45.3,-69.03,4414,4583.0,3432.051864409977,Lower Medium Income,Low Inequality,3,1
4011,ME,43.91,-69.96,4011,141456.83333333334,94250.7106295049,High Income,High Inequality,5,3
4219,ME,44.37,-70.64,4219,6296.333333333333,4349.467170432105,Lower Medium Income,Low Inequality,3,1
4220,ME,44.28,-70.36,4220,13524.666666666666,10260.673928483777,Upper Medium Income,Moderate Inequality,4,2
4416,ME,44.6,-68.79,4416,23288.666666666668,9319.532878136471,Upper Medium Income,Moderate Inequality,4,2
4417,ME,45.2,-68.42,4417,1234.5,1126.9294121638677,Lower Medium Income,Low Inequality,3,1
4922,ME,44.69,-69.42,4922,4103.666666666667,2597.489454582379,Lower Medium Income,Low Inequality,3,1
4619,ME,45.13,-67.2,4619,11960.0,9363.044526221158,Upper Medium Income,Moderate Inequality,4,2
4923,ME,45.02,-69.47,4923,1402.5,1379.0025018106385,Lower Medium Income,Low Inequality,3,1
4843,ME,44.2,-69.06,4843,42804.66666666666,39742.78469693168,Upper Medium Income,High Inequality,4,3
4847,ME,44.26,-69.15,4847,9361.166666666666,5090.690342838255,Lower Medium Income,Low Inequality,3,1
